date,temp,humidity,wind_speed,meanpressure,meanrainfall,dewpoint
3/22/2001,29.4,44.12,2.646666667,100.37,0.02,14.28
3/23/2001,27.44,56.19,2.623333333,100.55,1.77,17.51
3/24/2001,29.27,47.5,3.35,100.41,1.22,16.01
3/25/2001,28.25,30.38,2.193333333,100.39,0.09,7.01
3/26/2001,28.29,36.44,3.7,100.24,0.01,9.73
3/27/2001,28.69,36.44,3.273333333,100.24,0.16,10.11
3/28/2001,29.19,54.81,3.546666667,100.44,2.88,17.8
3/29/2001,29.26,61.75,3.86,100.49,9.56,20.49
3/30/2001,28.18,65.94,2.906666667,100.55,1.61,20.79
3/31/2001,27.22,67.12,1.106666667,100.85,1,20.4
4/1/2001,28.46,59.5,1.42,100.79,2.99,19.35
4/2/2001,27.99,60.62,2.043333333,100.69,7.64,19.3
4/3/2001,29.51,50.44,2.053333333,100.74,2.18,16.72
4/4/2001,30.43,41.06,2.063333333,100.76,0,14.41
4/5/2001,30.02,34.44,2.043333333,100.62,0.14,10.39
4/6/2001,30.88,33.88,1.94,100.69,0,10.57
4/7/2001,32.2,30.88,2.166666667,100.68,0,11.52
4/8/2001,32.43,45.75,4.42,100.41,0.04,18.01
4/9/2001,31.15,56.19,4.423333333,100.4,0.02,19.7
4/10/2001,31.73,55,5.3,100.67,0.18,19.96
4/11/2001,31.62,55,4.596666667,100.66,0.32,19.65
4/12/2001,31.09,54.25,4.383333333,100.55,0.48,19.42
4/13/2001,30.13,59.75,4.333333333,100.71,3.61,20.48
4/14/2001,29.05,57.12,2.083333333,101.1,1.75,18.98
4/15/2001,29.78,53.06,2.036666667,101.07,1.47,18.67
4/16/2001,30.24,53.88,2.306666667,100.81,2.22,19.1
4/17/2001,31.06,54.81,2.57,100.6,7.32,20.08
4/18/2001,28.89,56.19,2.646666667,100.66,5.62,18.05
4/19/2001,30.52,46.94,2.366666667,100.52,0.2,17.12
4/20/2001,32.02,43.06,3.133333333,100.29,1.3,16.52
4/21/2001,31.23,41.75,3.056666667,100.21,0.03,13.97
4/22/2001,31.65,32.62,1.676666667,100.31,0,10.86
4/23/2001,31.49,39.38,2.406666667,100.37,0,12.06
4/24/2001,31.65,36.19,2.013333333,100.5,0,12.21
4/25/2001,32.51,36.69,3.796666667,100.37,0,14.42
4/26/2001,33.14,49.5,6.713333333,100.3,0.07,19.2
4/27/2001,32.63,54.19,6.436666667,100.27,0.71,20.75
4/28/2001,31.73,59.62,7.436666667,100.1,4.85,21.99
4/29/2001,31.17,63.12,6.02,100.23,8.14,22.73
4/30/2001,29.12,77.12,4.71,100.55,25.29,24.44
5/1/2001,29.93,64.94,2.093333333,100.61,4.42,21.6
5/2/2001,30.69,61.12,1.556666667,100.39,4.92,21.83
5/3/2001,29.32,70.62,3.553333333,100.22,16.75,23.15
5/4/2001,28.08,80.19,3.446666667,100.42,26.54,24.16
5/5/2001,27.51,82.19,3.686666667,100.53,12.93,24.01
5/6/2001,26.23,85.19,4.263333333,100.55,9.55,23.39
5/7/2001,27.91,80.12,5.156666667,100.41,37.8,23.76
5/8/2001,28.15,84.75,4.413333333,100.14,45.62,25.19
5/9/2001,28.69,84.56,4.973333333,99.96,23.5,25.67
5/10/2001,29.21,87.38,5.82,99.95,28.74,26.78
5/11/2001,28.32,87.69,4.653333333,100.24,14.36,25.99
5/12/2001,26.66,84.5,3.986666667,100.27,1.24,23.66
5/13/2001,27.87,78.81,3.336666667,100.24,0.05,23.55
5/14/2001,29.08,76.69,2.526666667,100.3,0.01,24.19
5/15/2001,29.86,75.31,2.123333333,100.41,0.06,24.64
5/16/2001,29.94,72.12,2.496666667,100.43,0.23,23.87
5/17/2001,29.66,74.81,2.62,100.33,1.67,24.32
5/18/2001,29.27,76.5,2.66,100.31,5.24,24.39
5/19/2001,29.38,78.12,2.636666667,100.24,7.91,24.87
5/20/2001,29.39,79.94,3.316666667,100.16,15.33,25.28
5/21/2001,28.26,86.31,3.01,100.14,13.01,25.66
5/22/2001,28.83,85.44,3.56,100.15,10.79,26
5/23/2001,29.77,80.06,3.446666667,100.07,14.09,25.61
5/24/2001,28.76,86.12,4.246666667,99.92,7.51,26.07
5/25/2001,28.9,83.31,4.11,99.81,2.05,25.55
5/26/2001,28.48,87.88,3.386666667,100.02,14.36,26.19
5/27/2001,28.86,82.81,2.083333333,100.12,0.24,25.42
5/28/2001,28.91,82.31,2.28,99.98,1.85,25.4
5/29/2001,28.76,84.56,3.57,99.97,18.18,25.77
5/30/2001,28.14,87.12,3.39,99.92,7.31,25.69
5/31/2001,28.9,83.12,3.433333333,99.84,10.95,25.54
6/1/2001,29.19,83.31,3.573333333,99.97,15.49,25.87
6/2/2001,28.76,86.06,5.05,100.26,15,26.07
6/3/2001,28.04,88.94,4.88,100.44,16.91,25.96
6/4/2001,26.92,91.44,4.806666667,100.27,39.06,25.38
6/5/2001,27.45,91.62,5.613333333,100.1,60.05,25.96
6/6/2001,27.81,89.81,4.643333333,100,39.73,25.94
6/7/2001,27.94,90.06,4.616666667,100.02,12.32,26.11
6/8/2001,27.65,92.81,4.173333333,99.88,12.82,26.37
6/9/2001,27.78,91.25,4.286666667,99.96,4.36,26.19
6/10/2001,27.82,90.94,3.196666667,99.92,7.74,26.16
6/11/2001,27.86,90.19,3.32,99.91,12.39,26.06
6/12/2001,28.13,90.44,5.12,99.95,1.72,26.39
6/13/2001,27.84,91.81,5.076666667,100.02,11.39,26.37
6/14/2001,27.1,93.12,4.97,99.99,21.4,25.9
6/15/2001,27.58,90.19,3.846666667,99.74,25.35,25.78
6/16/2001,27.33,88.44,4.023333333,99.51,27.31,25.19
6/17/2001,27.3,90.94,4.163333333,99.52,24.6,25.63
6/18/2001,27.18,92.56,6.46,99.75,23.8,25.87
6/19/2001,28.25,89.88,6.106666667,99.9,20.94,26.38
6/20/2001,28.51,90,5.366666667,99.74,28.41,26.67
6/21/2001,28.98,88.56,3.76,99.64,6.37,26.83
6/22/2001,28.91,88.5,4.67,99.64,1.93,26.75
6/23/2001,28.69,88.88,5,99.69,2.89,26.61
6/24/2001,28.15,90.38,5.023333333,99.77,2.82,26.39
6/25/2001,27.84,90.94,4.326666667,99.82,0.64,26.2
6/26/2001,27.76,92.38,4.67,99.74,2.79,26.4
6/27/2001,27.62,89.94,5.06,99.78,7.18,25.78
6/28/2001,28.43,88.12,5.323333333,99.72,0.97,26.19
6/29/2001,28.12,90.75,5.33,99.89,9.99,26.43
6/30/2001,27.68,92.31,5.593333333,100.1,17.83,26.31
7/1/2001,27.36,92.56,5.17,100.15,30.12,26.05
7/2/2001,27.71,88.94,4.233333333,100,5.21,25.64
7/3/2001,27.56,89.94,3.45,99.77,0.54,25.73
7/4/2001,28.53,89.19,3.14,99.66,0.76,26.51
7/5/2001,28.45,90.12,3.09,99.6,2.03,26.62
7/6/2001,28,91.38,3.553333333,99.66,2.92,26.44
7/7/2001,27.88,92.88,3.306666667,99.68,2.9,26.62
7/8/2001,28.55,90.75,4.57,99.7,6.24,26.87
7/9/2001,28.43,90.44,5.386666667,99.8,2.42,26.66
7/10/2001,27.66,91.5,5.206666667,100.06,7.8,26.14
7/11/2001,27.47,91.12,5.916666667,100.01,8.63,25.87
7/12/2001,28.19,87.94,4.823333333,100.08,10.91,25.93
7/13/2001,28,88,5.113333333,100.05,7.88,25.74
7/14/2001,28.25,89.25,4.893333333,99.89,8.28,26.25
7/15/2001,28.37,90.06,4.526666667,99.85,3.97,26.52
7/16/2001,27.62,93.31,3.47,99.8,3.78,26.44
7/17/2001,27.78,90.69,4.376666667,99.78,4,26.09
7/18/2001,28.43,87.56,4.6,99.75,5.4,26.07
7/19/2001,27.9,89.62,4.946666667,99.9,6.56,25.99
7/20/2001,27.73,91.44,4.936666667,99.95,11.97,26.19
7/21/2001,27.94,89.75,5.603333333,99.88,7.63,26.07
7/22/2001,28.1,89.69,3.996666667,99.98,6.73,26.2
7/23/2001,28.48,88.81,4.07,100.03,6.09,26.37
7/24/2001,28.37,89.19,3.656666667,100.09,4.46,26.36
7/25/2001,28.01,89.25,4.433333333,100.14,4.44,26.01
7/26/2001,27.68,92.06,5.536666667,100.18,9.22,26.27
7/27/2001,28.55,88.56,5.826666667,100.03,4,26.4
7/28/2001,28.19,90.19,6.566666667,99.98,12.38,26.4
7/29/2001,28.4,90,6.43,100.05,31,26.55
7/30/2001,28.2,90.75,4.986666667,100.12,22.29,26.51
7/31/2001,28.72,91.06,4.59,100.17,31.87,27.08
8/1/2001,28.2,91.38,4.846666667,100.03,32.78,26.64
8/2/2001,28.99,86.19,2.473333333,99.83,5.97,26.34
8/3/2001,28.76,88.75,3.94,100.01,3.48,26.66
8/4/2001,27.73,90.75,2.443333333,100.45,5.94,26.07
8/5/2001,27.69,91,2.96,100.48,19.52,26.06
8/6/2001,27.82,90.44,2.34,100.37,7.84,26.08
8/7/2001,28.76,85.19,1.65,100.23,3.41,25.88
8/8/2001,27.73,90.75,2.533333333,100.26,9.63,26.03
8/9/2001,27.87,90.88,2.866666667,100.45,21.63,26.21
8/10/2001,28.32,88.81,4.296666667,100.43,3.3,26.22
8/11/2001,28.56,88.31,3.463333333,100.35,4.01,26.33
8/12/2001,28.38,88.62,2.866666667,100.13,1.65,26.24
8/13/2001,28.08,89.06,2.23,99.99,3.61,26.07
8/14/2001,27.26,92.12,5.633333333,100.24,4.45,25.85
8/15/2001,28.38,88.94,4.563333333,100.3,3.32,26.29
8/16/2001,28.9,87.31,3.34,99.98,1.93,26.46
8/17/2001,29.09,88.69,3.73,99.74,2.99,26.94
8/18/2001,28.53,91.06,4.433333333,99.7,1.18,26.91
8/19/2001,28.7,91.06,3.613333333,99.83,5.55,27.07
8/20/2001,28.72,91.31,3.253333333,100.03,8.54,27.13
8/21/2001,27.83,92.19,4.226666667,100.13,3.29,26.44
8/22/2001,28.25,88.06,4.253333333,100.03,1.17,25.98
8/23/2001,28.26,88.44,5.056666667,100.05,1.92,26.08
8/24/2001,28.39,88.56,4.76,100.05,2.89,26.22
8/25/2001,28.44,89.75,4.943333333,100.09,4.83,26.54
8/26/2001,28.85,89.44,4.163333333,99.89,6.55,26.88
8/27/2001,28.33,93.94,2.49,99.68,6.11,27.27
8/28/2001,28.39,87.88,1.07,99.65,3.16,26.14
8/29/2001,28.34,89.62,2.516666667,99.65,7.26,26.41
8/30/2001,27.99,91.5,3.676666667,99.66,5.16,26.44
8/31/2001,28.43,90.38,4.37,99.86,5.94,26.64
9/1/2001,28.07,89.88,4.333333333,100.16,5.52,26.19
9/2/2001,28.04,86.81,3.933333333,100.27,0.9,25.51
9/3/2001,28,86.94,3.96,100.38,1.04,25.5
9/4/2001,28.03,87.69,3.936666667,100.29,0.82,25.68
9/5/2001,28.11,88.75,4.513333333,100.14,1.3,26.01
9/6/2001,27.9,89.31,5.486666667,100.21,8.03,25.92
9/7/2001,27.92,88.69,4.173333333,100.41,9.19,25.8
9/8/2001,28.02,90.31,3.52,100.5,6.11,26.23
9/9/2001,28.55,89.38,3.903333333,100.28,9.64,26.55
9/10/2001,27.73,90.94,3.58,100.2,7.69,26.08
9/11/2001,27.69,88.5,4.356666667,100.29,6.5,25.54
9/12/2001,27.85,89.19,3.976666667,100.41,7.26,25.82
9/13/2001,27.43,90.31,3.883333333,100.44,9.48,25.66
9/14/2001,28.08,86.38,2.65,100.55,5.36,25.47
9/15/2001,28.37,85.25,1.463333333,100.56,0.28,25.54
9/16/2001,28.73,81.81,1.09,100.54,5.62,25.2
9/17/2001,27.83,85.94,1.256666667,100.44,15.84,25.12
9/18/2001,26.96,90.19,3.223333333,100.26,42.12,25.16
9/19/2001,26.63,91.94,3.653333333,100.32,31.17,25.2
9/20/2001,27.39,86,2.226666667,100.48,4.86,24.71
9/21/2001,26.99,85.69,1.623333333,100.62,0.58,24.29
9/22/2001,28.46,78.31,1.186666667,100.56,1.64,24.12
9/23/2001,27.61,84.31,1.663333333,100.58,7.11,24.61
9/24/2001,28.15,80.94,0.876666667,100.59,10.67,24.37
9/25/2001,27.92,83.12,1.66,100.53,1.68,24.72
9/26/2001,28.51,80.69,1.56,100.37,1.55,24.75
9/27/2001,28.94,80.5,1.226666667,100.4,1.42,25.15
9/28/2001,28.82,83.75,1.296666667,100.41,0.52,25.66
9/29/2001,28.25,86.31,1.956666667,100.53,0.83,25.65
9/30/2001,27.29,91.56,2.193333333,100.7,6.97,25.78
10/1/2001,27.15,89.12,1.823333333,100.76,8.61,25.14
10/2/2001,26.83,91.56,1.53,100.75,14.78,25.31
10/3/2001,26.65,89.12,1.82,100.76,31.48,24.65
10/4/2001,26.23,90.88,2.466666667,100.77,15.7,24.58
10/5/2001,26.28,92.69,3.12,100.65,8.81,24.99
10/6/2001,26.94,91.69,2.356666667,100.69,2.28,25.44
10/7/2001,27.55,88.94,2.213333333,100.74,1.63,25.49
10/8/2001,27.66,88.94,1.666666667,100.76,3.58,25.6
10/9/2001,27.64,87.5,1.853333333,100.67,5.73,25.28
10/10/2001,27.17,88.06,1.7,100.72,4.95,24.94
10/11/2001,27.04,88.38,1.97,100.77,2.34,24.9
10/12/2001,27.3,82.56,0.606666667,100.79,1.16,24
10/13/2001,27.57,81.5,1.053333333,100.69,2.2,23.95
10/14/2001,27.01,85.25,1.546666667,100.64,12.19,24.25
10/15/2001,27.74,81.12,1.14,100.78,8.81,24.1
10/16/2001,27.42,83.56,1.58,100.84,6.92,24.25
10/17/2001,25.83,88.25,1.496666667,100.76,16.4,23.73
10/18/2001,25.38,92.44,2.326666667,100.66,32.51,24.05
10/19/2001,26.26,82.25,2.376666667,100.95,3.14,22.85
10/20/2001,25.59,82.44,1.743333333,101.06,0,22.22
10/21/2001,25.97,81.56,1.593333333,100.92,0,22.4
10/22/2001,26.19,80.88,2.32,100.93,0,22.49
10/23/2001,26.01,80.12,2.516666667,100.9,0,22.14
10/24/2001,25.66,82.12,2.59,100.72,0,22.12
10/25/2001,25.72,78.94,1.91,100.56,0,21.48
10/26/2001,25.99,76.56,1.673333333,100.64,0.37,21.41
10/27/2001,25.87,81.69,2.216666667,100.86,1.22,22.34
10/28/2001,24.99,89,2.666666667,100.97,0.33,23
10/29/2001,25.44,86.62,2.34,100.92,0.05,22.91
10/30/2001,25.3,88,2.71,100.88,4.73,23.12
10/31/2001,25.77,88.75,1.89,100.87,14.27,23.68
11/1/2001,25.5,85.06,1.933333333,101.01,2.42,22.62
11/2/2001,24.55,77.56,1.51,101.16,0.05,20.16
11/3/2001,24.07,74,1.44,101.09,0.92,18.94
11/4/2001,24.51,73.12,0.886666667,101.01,0.05,19.24
11/5/2001,24.26,80.31,1.79,101.18,0,20.54
11/6/2001,23.26,82.94,2.596666667,101.22,0.01,19.94
11/7/2001,23.17,82.25,1.23,101.15,1.63,19.82
11/8/2001,23.73,77.31,1.136666667,101.14,0.55,19.33
11/9/2001,23.37,81.38,1.953333333,101.16,0.14,19.82
11/10/2001,23.21,78.75,1.773333333,101.14,1.46,19.15
11/11/2001,22.65,91.5,2.4,101.01,8.67,21.19
11/12/2001,22.24,92.06,3.31,101,10.17,20.87
11/13/2001,24.01,86.31,2.68,101.14,0.02,21.43
11/14/2001,23.44,84.38,2.71,101.24,0,20.44
11/15/2001,23.39,82.69,1.856666667,101.25,0,20.03
11/16/2001,23.53,81.62,1.82,101.31,0,20.01
11/17/2001,23.57,77.31,1.39,101.33,0.01,19.12
11/18/2001,23.05,76.75,1.766666667,101.38,0.12,18.48
11/19/2001,22.58,79.25,2.13,101.38,1.4,18.55
11/20/2001,22.4,78.38,1.903333333,101.48,0,18.19
11/21/2001,22.5,76.12,1.226666667,101.51,0.17,17.86
11/22/2001,22.55,75.06,1.74,101.42,0.28,17.63
11/23/2001,21.45,78.19,1.643333333,101.36,0,17.37
11/24/2001,21.07,77.44,2.413333333,101.4,0,16.71
11/25/2001,20.63,80.56,2.313333333,101.32,0,16.82
11/26/2001,21.94,74.88,1.293333333,101.33,0,16.84
11/27/2001,21.54,72.94,1.773333333,101.37,0,16.1
11/28/2001,20.09,74.31,2.303333333,101.21,0,14.98
11/29/2001,19.33,74.06,2.74,101.29,0,14.17
11/30/2001,18.15,77.12,2.706666667,101.32,0,13.85
12/1/2001,17.44,69.88,2.433333333,101.25,0,11.4
12/2/2001,17.62,71.62,1.54,101.18,0,12.15
12/3/2001,17.3,72.12,1.763333333,101.28,0,11.88
12/4/2001,18.12,75,1.726666667,101.18,0,13.26
12/5/2001,18.83,74.44,1.4,101.17,0,13.91
12/6/2001,18.25,78.62,2.15,101.27,0,14.05
12/7/2001,18.04,77.56,1.503333333,101.27,0,13.76
12/8/2001,18.51,74.44,1.233333333,101.26,0,13.6
12/9/2001,18.07,78.5,2.016666667,101.42,0.02,13.87
12/10/2001,17.6,78.88,2.306666667,101.5,0,13.51
12/11/2001,17.39,77,2.163333333,101.48,0,12.74
12/12/2001,17.05,76.19,2.673333333,101.51,0,12.18
12/13/2001,17.08,72.56,2.12,101.61,0,11.56
12/14/2001,17.33,69.81,1.74,101.64,0,11.23
12/15/2001,17.97,65.69,1.426666667,101.6,0,10.9
12/16/2001,17.66,68,1.563333333,101.53,0,11.3
12/17/2001,17.24,69.94,2.246666667,101.63,0,11.21
12/18/2001,17.14,69.62,2.233333333,101.67,0,10.91
12/19/2001,17.48,67.19,1.893333333,101.65,0,10.65
12/20/2001,17.73,69.62,2.296666667,101.64,0,11.51
12/21/2001,16.94,75.81,2.946666667,101.69,0,12.23
12/22/2001,17.73,72.81,2.9,101.65,4.4,11.99
12/23/2001,18.87,68.06,1.743333333,101.64,0,12.19
12/24/2001,18.93,66.38,1.503333333,101.58,0,12.04
12/25/2001,18.76,65.31,1.61,101.61,0,11.51
12/26/2001,18.72,61.69,1.503333333,101.72,0,10.58
12/27/2001,18.5,66.44,1.856666667,101.79,0,11.58
12/28/2001,18.11,69.12,2.146666667,101.89,0,11.83
12/29/2001,17.63,70.38,2.356666667,101.68,0,11.5
12/30/2001,17.08,68.5,3.096666667,101.63,0,10.55
12/31/2001,16.83,64.94,3.513333333,101.6,0,9.48
1/1/2002,15.93,70.62,3.386666667,101.7,0,9.92
1/2/2002,16.34,69.94,2.88,101.77,0,9.95
1/3/2002,17.94,61.38,2.106666667,101.75,0,9.52
1/4/2002,18.97,57.94,1.543333333,101.71,0,10.01
1/5/2002,19.04,59.06,1.753333333,101.55,0,10.26
1/6/2002,18.8,58.31,1.89,101.58,0,9.86
1/7/2002,19.11,58.12,1.566666667,101.63,0,10.02
1/8/2002,19.76,56.25,1.146666667,101.69,0.08,10.44
1/9/2002,18.84,58.25,1.936666667,101.7,0,10.02
1/10/2002,17.82,64.38,2.793333333,101.63,0,10.32
1/11/2002,17.44,63.88,2.81,101.4,0,9.86
1/12/2002,16.54,60.62,2.59,101.34,0,8.15
1/13/2002,17.3,59.56,1.843333333,101.26,0,8.56
1/14/2002,18.19,55.25,1.663333333,101.1,0,8.48
1/15/2002,19.15,54.44,1.266666667,101.17,0,9.4
1/16/2002,19.8,59.44,1.46,101.15,0,11.11
1/17/2002,20.52,69.25,2.546666667,101.04,0.47,14.17
1/18/2002,20.63,74.62,2.773333333,100.99,0.02,15.29
1/19/2002,21.2,69.44,2.123333333,101.14,0,14.69
1/20/2002,21.12,64.94,1.793333333,101.24,0,13.54
1/21/2002,21.76,62.44,1.77,101.12,0.03,13.65
1/22/2002,21.8,63.12,2.326666667,101.1,4.07,13.9
1/23/2002,20.41,72.12,2.453333333,101.06,3.6,14.76
1/24/2002,19.55,65.56,2.98,101.02,0.15,11.9
1/25/2002,16.87,49.06,2.296666667,101.16,0,5.29
1/26/2002,17.05,46.94,2.12,101.25,0,4.74
1/27/2002,16.55,53.12,2.583333333,101.29,0,6.19
1/28/2002,16.1,64.81,3.446666667,101.4,4.28,9.14
1/29/2002,18.29,69.44,3.476666667,101.55,0.32,12.01
1/30/2002,17.99,64.12,3.423333333,101.54,1.04,10.4
1/31/2002,16.88,56,2.836666667,101.68,0,6.98
2/1/2002,16.98,55.25,3.106666667,101.65,0,7.13
2/2/2002,16.76,58.25,3.143333333,101.5,0,7.41
2/3/2002,17.16,45.75,1.866666667,101.36,0,4.68
2/4/2002,17.43,43.94,1.783333333,101.43,0,4.27
2/5/2002,17.3,47,2.283333333,101.37,0,4.9
2/6/2002,18.94,45.06,1.543333333,101.29,0,5.8
2/7/2002,20.58,49.06,2.13,101.28,0,8.49
2/8/2002,21.73,55.19,3.333333333,101.3,0,11.62
2/9/2002,22.65,59.94,3.72,101.32,0,13.72
2/10/2002,23.39,57.75,2.11,101.31,0,13.73
2/11/2002,23.34,46.94,2.43,101.31,0,10.14
2/12/2002,22.73,47.31,2.243333333,101.38,0,10.5
2/13/2002,21.78,54.12,3.326666667,101.41,0,11.55
2/14/2002,19.94,44.62,3.723333333,101.49,0,6.02
2/15/2002,20.09,49.88,2.936666667,101.37,0,7.83
2/16/2002,21.34,47.06,2.173333333,101.25,0,8.31
2/17/2002,22.81,42.56,1.786666667,101.33,0,8.4
2/18/2002,23.51,41.88,1.76,101.46,0,8.81
2/19/2002,23.2,41.25,2.446666667,101.49,0,8.33
2/20/2002,23.19,37.88,2.313333333,101.46,0,7.19
2/21/2002,24.08,35.5,2.103333333,101.45,0,7.2
2/22/2002,24.26,40.69,1.55,101.61,0,8.5
2/23/2002,23.74,42.5,2.323333333,101.49,0,8.69
2/24/2002,25.32,38,1.613333333,101.26,0,9.06
2/25/2002,24.71,42.25,2.24,101.18,0.3,9.87
2/26/2002,24.46,46.31,2.98,101.18,0.98,11.47
2/27/2002,22.84,39.5,3.706666667,101.1,0,6.42
2/28/2002,23.35,35.69,2.363333333,101.13,0,6.28
3/1/2002,23.91,37.88,2.39,101.11,0,7.64
3/2/2002,24.63,39.69,2.07,100.98,0,8.7
3/3/2002,25.16,46.38,2.056666667,100.79,3.02,11.4
3/4/2002,25.62,54.19,1.76,100.84,7.71,15.3
3/5/2002,24.12,39.81,2.79,100.98,0,8
3/6/2002,24.24,34.81,2.16,101.01,0,6.48
3/7/2002,23.67,33.56,2.973333333,101.09,0,4.55
3/8/2002,25.04,27.31,1.6,101.19,0,3.74
3/9/2002,25.73,42.06,1.426666667,101.25,0,11.15
3/10/2002,27.6,45.94,1.52,101.14,0.29,14.43
3/11/2002,28.06,51.75,2.42,100.99,1.69,16.24
3/12/2002,27.54,36.81,2.276666667,101.01,0,9.76
3/13/2002,25.7,31.81,2.17,101.06,0,6.23
3/14/2002,25.11,35.12,2.776666667,100.98,0,7.8
3/15/2002,26.7,38,2.633333333,100.89,0,9.76
3/16/2002,27.19,37.69,2.476666667,100.83,0,10.41
3/17/2002,26.71,34.81,2.106666667,100.96,0,8.09
3/18/2002,26.79,34.56,2.486666667,101.07,0,7.8
3/19/2002,27.75,34.44,2.363333333,101.08,0,9.24
3/20/2002,28.9,31.31,1.596666667,100.98,0,9.05
3/21/2002,28.58,35.31,2.876666667,100.73,0,10.48
3/22/2002,28.4,44.12,4.303333333,100.47,0.05,13.26
3/23/2002,29.01,56.31,3.813333333,100.42,0.6,17.27
3/24/2002,28.51,65.44,5.383333333,100.28,10.64,20.53
3/25/2002,28.57,69.31,5.193333333,100.32,10.28,21.46
3/26/2002,27.66,74.81,4.626666667,100.56,12.66,22.34
3/27/2002,27.27,76.81,3.47,100.67,18.6,22.39
3/28/2002,28.31,66.19,1.97,100.69,2.89,20.48
3/29/2002,29.15,59,2.39,100.79,2.82,18.8
3/30/2002,28.82,56.94,2.023333333,100.83,0.88,18.3
3/31/2002,29.05,51.69,2.653333333,100.83,0.01,17.23
4/1/2002,29.44,58.75,3.97,100.84,4.13,18.94
4/2/2002,26.44,77.31,4.18,100.89,18.46,21.69
4/3/2002,24.76,80,4.006666667,100.77,15.98,20.8
4/4/2002,27.38,64.62,1.91,100.69,0.14,19.02
4/5/2002,28.8,58.38,1.573333333,100.76,0.05,18.84
4/6/2002,28.46,66.94,1.806666667,100.82,12.03,21.31
4/7/2002,29.95,59.19,2.31,100.75,0.53,20.21
4/8/2002,30.62,56.5,2.856666667,100.55,0.17,19.77
4/9/2002,30.51,58.38,3.02,100.43,0.27,19.87
4/10/2002,30.59,58.88,4.423333333,100.37,0.75,19.66
4/11/2002,28.74,63.5,2.936666667,100.78,3.91,20.49
4/12/2002,28.8,51,2.64,101.04,0.02,16.51
4/13/2002,28.76,47.25,2.483333333,100.91,0.17,15.41
4/14/2002,29.41,48.5,2.126666667,100.68,0.1,16.67
4/15/2002,29.4,62.12,4.3,100.66,6.42,20.63
4/16/2002,29.83,65.69,5.02,100.53,2.2,21.74
4/17/2002,30.55,65.25,5.183333333,100.52,4.85,22.58
4/18/2002,31.3,64.38,5.976666667,100.33,0.78,22.76
4/19/2002,31.22,65.19,6.056666667,100.52,0.44,22.95
4/20/2002,31.8,60.94,4.253333333,100.66,0.13,22.3
4/21/2002,30.24,63.38,3.663333333,100.48,0.41,21.88
4/22/2002,29.73,61.5,3.78,100.46,2.09,20.65
4/23/2002,28.99,62.25,2.943333333,100.62,0.15,20.05
4/24/2002,30.35,57.62,1.99,100.53,3.88,20.3
4/25/2002,30.91,58.5,3.606666667,100.45,5.28,20.97
4/26/2002,30.33,61.69,4.116666667,100.37,14.6,21.28
4/27/2002,28.33,73.25,3.923333333,100.46,24.04,22.68
4/28/2002,29.87,64.5,4.516666667,100.47,0.28,21.44
4/29/2002,29.58,66.81,5.056666667,100.33,7.52,21.91
4/30/2002,29.17,72,4.85,100.29,18.85,22.91
5/1/2002,29.44,70.25,3.44,100.42,5.02,22.76
5/2/2002,29.47,67.19,2.85,100.46,5.03,21.98
5/3/2002,30.42,59.94,4.076666667,100.47,0.83,20.63
5/4/2002,30.17,61.56,3.173333333,100.39,3.95,21.1
5/5/2002,30.06,65.94,4.47,100.32,6.77,22.33
5/6/2002,27,80.19,2.343333333,100.32,15.02,23.23
5/7/2002,29.13,72.38,1.803333333,100.24,8.78,23.06
5/8/2002,30.13,72.12,3.12,100.25,5.87,23.98
5/9/2002,30.31,74.06,3.64,100.33,3.73,24.59
5/10/2002,29.77,77.38,4.65,100.23,9.89,24.99
5/11/2002,30.48,75.5,4.633333333,99.84,8.78,25.09
5/12/2002,31.01,74.06,4.596666667,99.86,4.6,25.26
5/13/2002,31.13,73.81,4.063333333,100.12,0.67,25.35
5/14/2002,30.69,75.38,4.436666667,100.35,2.66,25.37
5/15/2002,29.5,75.94,3.773333333,100.36,4.88,24.5
5/16/2002,30.23,71.44,2.82,100.09,3.39,23.87
5/17/2002,31.97,66.94,2.043333333,99.76,0.73,24.41
5/18/2002,32.85,62.38,1.53,99.4,4.75,24.21
5/19/2002,32.45,66.94,4.356666667,99.23,3.85,24.9
5/20/2002,31.55,77,6.2,99.29,4.09,26.54
5/21/2002,32.24,72.94,5.393333333,99.64,11.23,25.75
5/22/2002,31.41,76.69,6.483333333,99.96,15.96,26.33
5/23/2002,30.1,78,5.843333333,100.33,10.92,25.49
5/24/2002,29.77,75.06,3.87,100.52,1.81,24.4
5/25/2002,27.98,83.19,3.62,100.55,18.87,24.68
5/26/2002,28.24,82.5,4.546666667,100.38,30.55,24.77
5/27/2002,27.64,84,4.103333333,100.27,17.67,24.51
5/28/2002,27.99,80.5,2.956666667,100.33,2.67,24.04
5/29/2002,27.26,81.69,3.26,100.42,2.84,23.65
5/30/2002,28.27,78,2.526666667,100.38,0.73,23.75
5/31/2002,28.95,80.44,2.753333333,100.39,9.57,24.93
6/1/2002,28.4,83.56,2.77,100.35,14.43,25.19
6/2/2002,29.26,78.31,2.97,100.28,6.46,24.73
6/3/2002,29.81,78.44,2.723333333,100.16,18.03,25.36
6/4/2002,29.01,85.75,3.496666667,100.09,13.12,26.24
6/5/2002,29.08,84.69,3.126666667,100.11,6.71,26.08
